material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
org_point_519_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_520_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_521_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_522_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_523_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_524_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_525_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_526_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_527_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_528_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_529_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_530_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_531_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_532_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_533_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_534_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_535_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_536_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_537_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_538_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_539_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_540_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_541_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_542_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_543_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_544_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_545_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_546_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_547_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_548_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_549_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_550_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_551_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_552_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_553_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_554_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_555_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_556_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_557_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_558_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_559_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_560_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_561_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_562_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_563_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_564_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_565_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_566_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_567_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_568_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_569_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_570_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_571_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_572_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_573_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_574_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_575_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_576_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_577_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_578_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_579_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_580_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_581_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_582_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_583_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_584_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_585_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_586_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_587_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_588_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_589_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_590_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_591_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_592_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_593_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_594_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_595_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_596_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_597_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_598_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_599_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_600_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_601_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_602_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_603_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_604_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_605_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_606_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_607_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_608_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_609_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_610_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_611_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_612_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_613_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_614_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_615_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_616_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_617_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_618_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_619_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_620_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_621_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_622_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_623_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_624_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_625_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_626_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_627_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_628_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_629_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_630_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_631_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_632_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_633_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_634_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_635_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_636_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_637_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_638_31.01_L375,Organism,,,,,,,,,,,,,,
org_point_0_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_1_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_2_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_3_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_4_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_5_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_6_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_7_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_8_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_9_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_10_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_11_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_12_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_13_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_14_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_15_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_16_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_17_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_18_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_19_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_20_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_21_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_22_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_23_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_24_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_25_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_26_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_27_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_28_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_29_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_30_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_31_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_32_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_33_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_34_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_35_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_36_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_37_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_38_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_39_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_40_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_41_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_42_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_43_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_44_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_45_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_46_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_47_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_48_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_49_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_50_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_51_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_52_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_53_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_54_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_55_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_56_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_57_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_58_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_59_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_60_31.02_L369,Organism,,,,,,,,,,,,,,
org_point_0_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_1_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_2_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_3_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_4_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_5_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_6_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_7_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_8_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_9_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_10_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_11_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_12_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_13_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_14_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_15_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_16_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_17_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_18_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_19_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_20_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_21_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_22_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_23_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_24_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_25_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_26_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_27_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_28_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_29_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_30_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_31_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_32_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_33_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_34_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_35_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_36_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_37_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_38_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_39_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_40_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_41_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_42_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_43_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_44_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_45_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_46_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_47_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_48_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_49_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_50_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_51_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_52_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_53_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_54_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_55_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_56_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_57_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_58_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_59_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_60_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_61_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_62_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_63_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_64_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_65_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_66_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_67_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_68_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_69_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_70_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_71_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_72_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_73_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_74_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_75_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_76_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_77_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_78_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_79_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_80_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_81_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_82_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_83_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_84_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_85_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_86_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_87_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_88_31.03_L378,Organism,,,,,,,,,,,,,,
org_point_0_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_1_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_2_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_3_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_4_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_5_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_6_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_7_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_8_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_9_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_10_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_11_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_12_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_13_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_14_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_15_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_16_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_17_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_18_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_19_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_20_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_21_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_22_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_23_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_24_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_25_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_26_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_27_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_28_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_29_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_30_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_31_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_32_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_33_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_34_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_35_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_36_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_37_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_38_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_39_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_40_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_41_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_42_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_43_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_44_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_45_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_46_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_47_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_48_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_49_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_50_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_51_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_52_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_53_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_54_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_55_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_56_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_57_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_58_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_59_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_60_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_61_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_62_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_63_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_64_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_65_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_66_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_67_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_68_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_69_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_70_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_71_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_72_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_73_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_74_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_75_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_76_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_77_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_78_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_79_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_80_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_81_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_82_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_83_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_84_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_85_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_86_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_87_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_88_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_89_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_90_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_91_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_92_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_93_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_94_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_95_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_96_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_97_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_98_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_99_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_100_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_101_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_102_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_103_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_104_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_105_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_106_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_107_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_108_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_109_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_110_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_111_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_112_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_113_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_114_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_115_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_116_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_117_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_118_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_119_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_120_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_121_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_122_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_123_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_124_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_125_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_126_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_127_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_128_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_129_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_130_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_131_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_132_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_133_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_134_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_135_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_136_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_137_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_138_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_139_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_140_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_141_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_142_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_143_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_144_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_145_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_146_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_147_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_148_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_149_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_150_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_151_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_152_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_153_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_154_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_155_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_156_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_157_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_158_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_159_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_160_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_161_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_162_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_163_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_164_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_165_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_166_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_167_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_168_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_169_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_170_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_171_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_172_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_173_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_174_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_175_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_176_31.04_L367,Organism,,,,,,,,,,,,,,
org_point_177_31.04_L367,Organism,,,,,,,,,,,,,,
