mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
16.03_L367,16.03,motionDetection,2019-08-12T10:39:00Z,https://data.csiro.au/collection/,true,16.03_L367.avi,video/x-msvideo,,,
16.03_R368,16.03,motionDetection,2019-08-12T10:39:00Z,https://data.csiro.au/collection/,true,16.03_R368.avi,video/x-msvideo,,,
16.04_L375,16.04,motionDetection,2019-08-12T10:48:00Z,https://data.csiro.au/collection/,true,16.04_L375.avi,video/x-msvideo,,,
16.04_R376,16.04,motionDetection,2019-08-12T10:48:00Z,https://data.csiro.au/collection/,true,16.04_R376.avi,video/x-msvideo,,,
16.05_L369,16.05,motionDetection,2019-08-12T11:00:00Z,https://data.csiro.au/collection/,true,16.05_L369.avi,video/x-msvideo,,,
16.05_R370,16.05,motionDetection,2019-08-12T11:00:00Z,https://data.csiro.au/collection/,true,16.05_R370.avi,video/x-msvideo,,,
17.08_L378,17.08,motionDetection,2019-08-12T10:53:00Z,https://data.csiro.au/collection/,true,17.08_L378.avi,video/x-msvideo,,,
17.08_R377,17.08,motionDetection,2019-08-12T10:53:00Z,https://data.csiro.au/collection/,true,17.08_R377.avi,video/x-msvideo,,,
18.01_L369,18.01,motionDetection,2019-08-12T12:33:00Z,https://data.csiro.au/collection/,true,18.01_L369.avi,video/x-msvideo,,,
18.01_R370,18.01,motionDetection,2019-08-12T12:33:00Z,https://data.csiro.au/collection/,true,18.01_R370.avi,video/x-msvideo,,,
18.02_L378,18.02,motionDetection,2019-08-12T12:38:00Z,https://data.csiro.au/collection/,true,18.02_L378.avi,video/x-msvideo,,,
18.02_R377,18.02,motionDetection,2019-08-12T12:38:00Z,https://data.csiro.au/collection/,true,18.02_R377.avi,video/x-msvideo,,,
18.03_L375,18.03,motionDetection,2019-08-12T12:46:00Z,https://data.csiro.au/collection/,true,18.03_L375.avi,video/x-msvideo,,,
18.03_R376,18.03,motionDetection,2019-08-12T12:46:00Z,https://data.csiro.au/collection/,true,18.03_R376.avi,video/x-msvideo,,,
18.04_L367,18.04,motionDetection,2019-08-12T12:50:00Z,https://data.csiro.au/collection/,true,18.04_L367.avi,video/x-msvideo,,,
18.04_R368,18.04,motionDetection,2019-08-12T12:50:00Z,https://data.csiro.au/collection/,true,18.04_R368.avi,video/x-msvideo,,,
18.07_L373,18.07,motionDetection,2019-08-12T12:54:00Z,https://data.csiro.au/collection/,true,18.07_L373.avi,video/x-msvideo,,,
18.07_R374,18.07,motionDetection,2019-08-12T12:54:00Z,https://data.csiro.au/collection/,true,18.07_R374.avi,video/x-msvideo,,,
19.01_L372,19.01,motionDetection,2019-08-12T14:42:00Z,https://data.csiro.au/collection/,true,19.01_L372.avi,video/x-msvideo,,,
19.01_R371,19.01,motionDetection,2019-08-12T14:42:00Z,https://data.csiro.au/collection/,true,19.01_R371.avi,video/x-msvideo,,,
19.02_L373,19.02,motionDetection,2019-08-12T14:44:00Z,https://data.csiro.au/collection/,true,19.02_L373.avi,video/x-msvideo,,,
19.02_R374,19.02,motionDetection,2019-08-12T14:44:00Z,https://data.csiro.au/collection/,true,19.02_R374.avi,video/x-msvideo,,,
19.03_L378,19.03,motionDetection,2019-08-12T14:55:00Z,https://data.csiro.au/collection/,true,19.03_L378.avi,video/x-msvideo,,,
19.03_R377,19.03,motionDetection,2019-08-12T14:55:00Z,https://data.csiro.au/collection/,true,19.03_R377.avi,video/x-msvideo,,,
19.04_L367,19.04,motionDetection,2019-08-12T14:49:00Z,https://data.csiro.au/collection/,true,19.04_L367.avi,video/x-msvideo,,,
19.04_R368,19.04,motionDetection,2019-08-12T14:49:00Z,https://data.csiro.au/collection/,true,19.04_R368.avi,video/x-msvideo,,,
19.05_L369,19.05,motionDetection,2019-08-12T14:59:00Z,https://data.csiro.au/collection/,true,19.05_L369.avi,video/x-msvideo,,,
19.05_R370,19.05,motionDetection,2019-08-12T14:59:00Z,https://data.csiro.au/collection/,true,19.05_R370.avi,video/x-msvideo,,,
19.08_L375,19.08,motionDetection,2019-08-12T15:03:00Z,https://data.csiro.au/collection/,true,19.08_L375.avi,video/x-msvideo,,,
19.08_R376,19.08,motionDetection,2019-08-12T15:03:00Z,https://data.csiro.au/collection/,true,19.08_R376.avi,video/x-msvideo,,,
23.01_L373,23.01,motionDetection,2019-08-12T13:22:00Z,https://data.csiro.au/collection/,true,23.01_L373.avi,video/x-msvideo,,,
23.01_R374,23.01,motionDetection,2019-08-12T13:22:00Z,https://data.csiro.au/collection/,true,23.01_R374.avi,video/x-msvideo,,,
23.02_L367,23.02,motionDetection,2019-08-12T13:28:00Z,https://data.csiro.au/collection/,true,23.02_L367.avi,video/x-msvideo,,,
23.02_R368,23.02,motionDetection,2019-08-12T13:28:00Z,https://data.csiro.au/collection/,true,23.02_R368.avi,video/x-msvideo,,,
23.03_L378,23.03,motionDetection,2019-08-12T13:31:00Z,https://data.csiro.au/collection/,true,23.03_L378.avi,video/x-msvideo,,,
23.03_R377,23.03,motionDetection,2019-08-12T13:31:00Z,https://data.csiro.au/collection/,true,23.03_R377.avi,video/x-msvideo,,,
23.04_L369,23.04,motionDetection,2019-08-12T13:35:00Z,https://data.csiro.au/collection/,true,23.04_L369.avi,video/x-msvideo,,,
23.04_R370,23.04,motionDetection,2019-08-12T13:35:00Z,https://data.csiro.au/collection/,true,23.04_R370.avi,video/x-msvideo,,,
23.06_L375,23.06,motionDetection,2019-08-12T13:46:00Z,https://data.csiro.au/collection/,true,23.06_L375.avi,video/x-msvideo,,,
23.06_R376,23.06,motionDetection,2019-08-12T13:46:00Z,https://data.csiro.au/collection/,true,23.06_R376.avi,video/x-msvideo,,,
23.09_L372,23.09,motionDetection,2019-08-12T13:13:00Z,https://data.csiro.au/collection/,true,23.09_L372.avi,video/x-msvideo,,,
23.09_R371,23.09,motionDetection,2019-08-12T13:13:00Z,https://data.csiro.au/collection/,true,23.09_R371.avi,video/x-msvideo,,,
30.01_L375,30.01,motionDetection,2019-08-12T10:04:00Z,https://data.csiro.au/collection/,true,30.01_L375.avi,video/x-msvideo,,,
30.01_R376,30.01,motionDetection,2019-08-12T10:04:00Z,https://data.csiro.au/collection/,true,30.01_R376.avi,video/x-msvideo,,,
30.02_L369,30.02,motionDetection,2019-08-12T10:08:00Z,https://data.csiro.au/collection/,true,30.02_L369.avi,video/x-msvideo,,,
30.02_R370,30.02,motionDetection,2019-08-12T10:08:00Z,https://data.csiro.au/collection/,true,30.02_R370.avi,video/x-msvideo,,,
30.03_L378,30.03,motionDetection,2019-08-12T10:13:00Z,https://data.csiro.au/collection/,true,30.03_L378.avi,video/x-msvideo,,,
30.03_R377,30.03,motionDetection,2019-08-12T10:13:00Z,https://data.csiro.au/collection/,true,30.03_R377.avi,video/x-msvideo,,,
30.04_R368,30.04,motionDetection,2019-08-12T10:16:00Z,https://data.csiro.au/collection/,true,30.04_R368.avi,video/x-msvideo,,,
30.04_L367,30.04,motionDetection,2019-08-12T10:16:00Z,https://data.csiro.au/collection/,true,30.04_L367.avi,video/x-msvideo,,,
30.05_L373,30.05,motionDetection,2019-08-12T10:20:00Z,https://data.csiro.au/collection/,true,30.05_L373.avi,video/x-msvideo,,,
30.05_R374,30.05,motionDetection,2019-08-12T10:20:00Z,https://data.csiro.au/collection/,true,30.05_R374.avi,video/x-msvideo,,,
30.06_L372,30.06,motionDetection,2019-08-12T10:23:00Z,https://data.csiro.au/collection/,true,30.06_L372.avi,video/x-msvideo,,,
30.06_R371,30.06,motionDetection,2019-08-12T10:23:00Z,https://data.csiro.au/collection/,true,30.06_R371.avi,video/x-msvideo,,,
31.01_L375,31.01,motionDetection,2019-08-12T15:25:00Z,https://data.csiro.au/collection/,true,31.01_L375.avi,video/x-msvideo,,,
31.01_R376,31.01,motionDetection,2019-08-12T15:25:00Z,https://data.csiro.au/collection/,true,31.01_R376.avi,video/x-msvideo,,,
31.02_L369,31.02,motionDetection,2019-08-12T15:29:00Z,https://data.csiro.au/collection/,true,31.02_L369.avi,video/x-msvideo,,,
31.02_R370,31.02,motionDetection,2019-08-12T15:29:00Z,https://data.csiro.au/collection/,true,31.02_R370.avi,video/x-msvideo,,,
31.03_L378,31.03,motionDetection,2019-08-12T15:31:00Z,https://data.csiro.au/collection/,true,31.03_L378.avi,video/x-msvideo,,,
31.03_R377,31.03,motionDetection,2019-08-12T15:31:00Z,https://data.csiro.au/collection/,true,31.03_R377.avi,video/x-msvideo,,,
31.04_L367,31.04,motionDetection,2019-08-12T15:34:00Z,https://data.csiro.au/collection/,true,31.04_L367.avi,video/x-msvideo,,,
31.04_R368,31.04,motionDetection,2019-08-12T15:34:00Z,https://data.csiro.au/collection/,true,31.04_R368.avi,video/x-msvideo,,,
31.05_L373,31.05,motionDetection,2019-08-12T15:39:00Z,https://data.csiro.au/collection/,true,31.05_L373.avi,video/x-msvideo,,,
31.05_R374,31.05,motionDetection,2019-08-12T15:39:00Z,https://data.csiro.au/collection/,true,31.05_R374.avi,video/x-msvideo,,,
31.06_L372,31.06,motionDetection,2019-08-12T15:45:00Z,https://data.csiro.au/collection/,true,31.06_L372.avi,video/x-msvideo,,,
31.06_R371,31.06,motionDetection,2019-08-12T15:45:00Z,https://data.csiro.au/collection/,true,31.06_R371.avi,video/x-msvideo,,,
18.08_L372,18.08,motionDetection,2019-08-12T12:58:00Z,https://data.csiro.au/collection/,true,18.08_L372.avi,video/x-msvideo,,,
18.08_R371,18.08,motionDetection,2019-08-12T12:58:00Z,https://data.csiro.au/collection/,true,18.08_R371.avi,video/x-msvideo,,,
