observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,taxonID,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
31.06-points-552,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_552_31.06_L372,,,,,,,,human,,,,,
31.06-points-553,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_553_31.06_L372,,,,,,,,human,,,,,
31.06-points-554,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_554_31.06_L372,,,,,,,,human,,,,,
31.06-points-555,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_555_31.06_L372,,,,,,,,human,,,,,
31.06-points-556,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_556_31.06_L372,,,,,,,,human,,,,,
31.06-points-557,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_557_31.06_L372,,,,,,,,human,,,,,
31.06-points-558,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_558_31.06_L372,,,,,,,,human,,,,,
31.06-points-559,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_559_31.06_L372,,,,,,,,human,,,,,
31.06-points-560,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_560_31.06_L372,,,,,,,,human,,,,,
31.06-points-561,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_561_31.06_L372,,,,,,,,human,,,,,
31.06-points-562,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_562_31.06_L372,,,,,,,,human,,,,,
31.06-points-563,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_563_31.06_L372,,,,,,,,human,,,,,
31.06-points-564,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_564_31.06_L372,,,,,,,,human,,,,,
31.06-points-565,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_565_31.06_L372,,,,,,,,human,,,,,
31.06-points-566,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_566_31.06_L372,,,,,,,,human,,,,,
31.06-points-567,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_567_31.06_L372,,,,,,,,human,,,,,
31.06-points-568,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_568_31.06_L372,,,,,,,,human,,,,,
31.06-points-569,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_569_31.06_L372,,,,,,,,human,,,,,
31.06-points-570,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_570_31.06_L372,,,,,,,,human,,,,,
31.06-points-571,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_571_31.06_L372,,,,,,,,human,,,,,
31.06-points-572,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_572_31.06_L372,,,,,,,,human,,,,,
31.06-points-573,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_573_31.06_L372,,,,,,,,human,,,,,
31.06-points-574,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_574_31.06_L372,,,,,,,,human,,,,,
31.06-points-575,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_575_31.06_L372,,,,,,,,human,,,,,
31.06-points-576,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_576_31.06_L372,,,,,,,,human,,,,,
31.06-points-577,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_577_31.06_L372,,,,,,,,human,,,,,
31.06-points-578,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_578_31.06_L372,,,,,,,,human,,,,,
31.06-points-579,31.06,31.06_L372,e_31.06,2019-08-12T15:53:42,2019-08-12T15:57:47,media,animal,,37346003.0,vitta,1,adult,,,ind_579_31.06_L372,,,,,,,,human,,,,,
31.06-points-580,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37437028.0,hexacanthus,1,adult,,,ind_580_31.06_L372,,,,,,,,human,,,,,
31.06-points-581,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_581_31.06_L372,,,,,,,,human,,,,,
31.06-points-582,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_582_31.06_L372,,,,,,,,human,,,,,
31.06-points-583,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_583_31.06_L372,,,,,,,,human,,,,,
31.06-points-584,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_584_31.06_L372,,,,,,,,human,,,,,
31.06-points-585,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_585_31.06_L372,,,,,,,,human,,,,,
31.06-points-586,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_586_31.06_L372,,,,,,,,human,,,,,
31.06-points-587,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_587_31.06_L372,,,,,,,,human,,,,,
31.06-points-588,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_588_31.06_L372,,,,,,,,human,,,,,
31.06-points-589,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_589_31.06_L372,,,,,,,,human,,,,,
31.06-points-590,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_590_31.06_L372,,,,,,,,human,,,,,
31.06-points-591,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_591_31.06_L372,,,,,,,,human,,,,,
31.06-points-592,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_592_31.06_L372,,,,,,,,human,,,,,
31.06-points-593,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_593_31.06_L372,,,,,,,,human,,,,,
31.06-points-594,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_594_31.06_L372,,,,,,,,human,,,,,
31.06-points-595,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_595_31.06_L372,,,,,,,,human,,,,,
31.06-points-596,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_596_31.06_L372,,,,,,,,human,,,,,
31.06-points-597,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_597_31.06_L372,,,,,,,,human,,,,,
31.06-points-598,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_598_31.06_L372,,,,,,,,human,,,,,
31.06-points-599,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_599_31.06_L372,,,,,,,,human,,,,,
31.06-points-600,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_600_31.06_L372,,,,,,,,human,,,,,
31.06-points-601,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_601_31.06_L372,,,,,,,,human,,,,,
31.06-points-602,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_602_31.06_L372,,,,,,,,human,,,,,
31.06-points-603,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_603_31.06_L372,,,,,,,,human,,,,,
31.06-points-604,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_604_31.06_L372,,,,,,,,human,,,,,
31.06-points-605,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_605_31.06_L372,,,,,,,,human,,,,,
31.06-points-606,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_606_31.06_L372,,,,,,,,human,,,,,
31.06-points-607,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_607_31.06_L372,,,,,,,,human,,,,,
31.06-points-608,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_608_31.06_L372,,,,,,,,human,,,,,
31.06-points-609,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_609_31.06_L372,,,,,,,,human,,,,,
31.06-points-610,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_610_31.06_L372,,,,,,,,human,,,,,
31.06-points-611,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_611_31.06_L372,,,,,,,,human,,,,,
31.06-points-612,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_612_31.06_L372,,,,,,,,human,,,,,
31.06-points-613,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_613_31.06_L372,,,,,,,,human,,,,,
31.06-points-614,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_614_31.06_L372,,,,,,,,human,,,,,
31.06-points-615,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_615_31.06_L372,,,,,,,,human,,,,,
31.06-points-616,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37346003.0,vitta,1,adult,,,ind_616_31.06_L372,,,,,,,,human,,,,,
31.06-points-617,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37351001.0,punctulatus,1,adult,,,ind_617_31.06_L372,,,,,,,,human,,,,,
31.06-points-618,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37351001.0,punctulatus,1,adult,,,ind_618_31.06_L372,,,,,,,,human,,,,,
31.06-points-619,31.06,31.06_L372,e_31.06,2019-08-12T15:53:47,2019-08-12T15:57:56,media,animal,,37351001.0,punctulatus,1,adult,,,ind_619_31.06_L372,,,,,,,,human,,,,,
31.06-points-620,31.06,31.06_L372,e_31.06,2019-08-12T15:53:49,2019-08-12T15:58:01,media,animal,,37351001.0,punctulatus,1,adult,,,ind_620_31.06_L372,,,,,,,,human,,,,,
31.06-points-621,31.06,31.06_L372,e_31.06,2019-08-12T15:53:49,2019-08-12T15:58:01,media,animal,,37351001.0,punctulatus,1,adult,,,ind_621_31.06_L372,,,,,,,,human,,,,,
31.06-points-622,31.06,31.06_L372,e_31.06,2019-08-12T15:53:49,2019-08-12T15:58:01,media,animal,,37351001.0,punctulatus,1,adult,,,ind_622_31.06_L372,,,,,,,,human,,,,,
31.06-points-623,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_623_31.06_L372,,,,,,,,human,,,,,
31.06-points-624,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_624_31.06_L372,,,,,,,,human,,,,,
31.06-points-625,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_625_31.06_L372,,,,,,,,human,,,,,
31.06-points-626,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_626_31.06_L372,,,,,,,,human,,,,,
31.06-points-627,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_627_31.06_L372,,,,,,,,human,,,,,
31.06-points-628,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_628_31.06_L372,,,,,,,,human,,,,,
31.06-points-629,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_629_31.06_L372,,,,,,,,human,,,,,
31.06-points-630,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_630_31.06_L372,,,,,,,,human,,,,,
31.06-points-631,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_631_31.06_L372,,,,,,,,human,,,,,
31.06-points-632,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_632_31.06_L372,,,,,,,,human,,,,,
31.06-points-633,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_633_31.06_L372,,,,,,,,human,,,,,
31.06-points-634,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_634_31.06_L372,,,,,,,,human,,,,,
31.06-points-635,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_635_31.06_L372,,,,,,,,human,,,,,
31.06-points-636,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_636_31.06_L372,,,,,,,,human,,,,,
31.06-points-637,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_637_31.06_L372,,,,,,,,human,,,,,
31.06-points-638,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_638_31.06_L372,,,,,,,,human,,,,,
31.06-points-639,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_639_31.06_L372,,,,,,,,human,,,,,
31.06-points-640,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_640_31.06_L372,,,,,,,,human,,,,,
31.06-points-641,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_641_31.06_L372,,,,,,,,human,,,,,
31.06-points-642,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_642_31.06_L372,,,,,,,,human,,,,,
31.06-points-643,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_643_31.06_L372,,,,,,,,human,,,,,
31.06-points-644,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_644_31.06_L372,,,,,,,,human,,,,,
31.06-points-645,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_645_31.06_L372,,,,,,,,human,,,,,
31.06-points-646,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_646_31.06_L372,,,,,,,,human,,,,,
31.06-points-647,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_647_31.06_L372,,,,,,,,human,,,,,
31.06-points-648,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_648_31.06_L372,,,,,,,,human,,,,,
31.06-points-649,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_649_31.06_L372,,,,,,,,human,,,,,
31.06-points-650,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_650_31.06_L372,,,,,,,,human,,,,,
31.06-points-651,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_651_31.06_L372,,,,,,,,human,,,,,
31.06-points-652,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_652_31.06_L372,,,,,,,,human,,,,,
31.06-points-653,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_653_31.06_L372,,,,,,,,human,,,,,
31.06-points-654,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_654_31.06_L372,,,,,,,,human,,,,,
31.06-points-655,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_655_31.06_L372,,,,,,,,human,,,,,
31.06-points-656,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_656_31.06_L372,,,,,,,,human,,,,,
31.06-points-657,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_657_31.06_L372,,,,,,,,human,,,,,
31.06-points-658,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_658_31.06_L372,,,,,,,,human,,,,,
31.06-points-659,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_659_31.06_L372,,,,,,,,human,,,,,
31.06-points-660,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_660_31.06_L372,,,,,,,,human,,,,,
31.06-points-661,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_661_31.06_L372,,,,,,,,human,,,,,
31.06-points-662,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_662_31.06_L372,,,,,,,,human,,,,,
31.06-points-663,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_663_31.06_L372,,,,,,,,human,,,,,
31.06-points-664,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_664_31.06_L372,,,,,,,,human,,,,,
31.06-points-665,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_665_31.06_L372,,,,,,,,human,,,,,
31.06-points-666,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_666_31.06_L372,,,,,,,,human,,,,,
31.06-points-667,31.06,31.06_L372,e_31.06,2019-08-12T15:53:50,2019-08-12T15:58:04,media,animal,,37346003.0,vitta,1,adult,,,ind_667_31.06_L372,,,,,,,,human,,,,,
31.06-points-668,31.06,31.06_L372,e_31.06,2019-08-12T15:54:01,2019-08-12T15:58:25,media,animal,,37465016.0,lineopunctatus,1,adult,,,ind_668_31.06_L372,,,,,,,,human,,,,,
31.06-points-669,31.06,31.06_L372,e_31.06,2019-08-12T15:54:11,2019-08-12T15:58:46,media,animal,,37351001.0,punctulatus,1,adult,,,ind_669_31.06_L372,,,,,,,,human,,,,,
31.06-points-670,31.06,31.06_L372,e_31.06,2019-08-12T15:54:19,2019-08-12T15:59:01,media,animal,,37437028.0,hexacanthus,1,adult,,,ind_670_31.06_L372,,,,,,,,human,,,,,
31.06-points-671,31.06,31.06_L372,e_31.06,2019-08-12T15:54:19,2019-08-12T15:59:01,media,animal,,37437028.0,hexacanthus,1,adult,,,ind_671_31.06_L372,,,,,,,,human,,,,,
31.06-points-672,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_672_31.06_L372,,,,,,,,human,,,,,
31.06-points-673,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_673_31.06_L372,,,,,,,,human,,,,,
31.06-points-674,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_674_31.06_L372,,,,,,,,human,,,,,
31.06-points-675,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_675_31.06_L372,,,,,,,,human,,,,,
31.06-points-676,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_676_31.06_L372,,,,,,,,human,,,,,
31.06-points-677,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_677_31.06_L372,,,,,,,,human,,,,,
31.06-points-678,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_678_31.06_L372,,,,,,,,human,,,,,
31.06-points-679,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_679_31.06_L372,,,,,,,,human,,,,,
31.06-points-680,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_680_31.06_L372,,,,,,,,human,,,,,
31.06-points-681,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_681_31.06_L372,,,,,,,,human,,,,,
31.06-points-682,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_682_31.06_L372,,,,,,,,human,,,,,
31.06-points-683,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_683_31.06_L372,,,,,,,,human,,,,,
31.06-points-684,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_684_31.06_L372,,,,,,,,human,,,,,
31.06-points-685,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_685_31.06_L372,,,,,,,,human,,,,,
31.06-points-686,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_686_31.06_L372,,,,,,,,human,,,,,
31.06-points-687,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_687_31.06_L372,,,,,,,,human,,,,,
31.06-points-688,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_688_31.06_L372,,,,,,,,human,,,,,
31.06-points-689,31.06,31.06_L372,e_31.06,2019-08-12T15:54:34,2019-08-12T15:59:31,media,animal,,37346003.0,vitta,1,adult,,,ind_689_31.06_L372,,,,,,,,human,,,,,
